Year,DOY,HHMM,u_1[cm3 s-1],u_2[cm3 s-1],u_3[cm3 s-1],u_4[cm3 s-1],u_5[cm3 s-1],u_6[cm3 s-1],u_7[cm3 s-1],u_8[cm3 s-1],u_9[cm3 s-1],u_10[cm3 s-1],u_11[cm3 s-1],u_12[cm3 s-1],u_mean[cm3 s-1],u_mean[mm s-1],u_mean[W m-2],u_mean[kgm-2s-1],u_mean[?],u_mean[mm d-1]
2022,152,620,0.003515796,0.001020974,0.001407379,0.028467154,0.051039346,0.002437013,0.006432989,0.019000729,0.001195378,0.003027893,NaN,0.035685436,0.013930008,0.012097515,30.18330067,1.22E-05,1.050041617,0.021875867
2022,152,650,0.01856166,0.006140343,0.033647584,0.004136493,0.07650465,0.003324179,0.012313693,0.036650528,0.012483961,0.005071716,NaN,0.087473423,0.026937112,0.023393535,58.36686893,2.36E-05,2.037331842,0.042444413
2022,152,720,0.064147295,0.041830987,0.12720408,0.056351421,0.159288207,0.016058825,0.070412291,0.131194299,0.091308779,0.058877831,NaN,0.316525906,0.103018175,0.089466134,223.2180035,9.03E-05,7.805663634,0.162617992
2022,152,750,0.141934423,0.140359233,0.292172466,0.155612841,0.262004136,0.07986034,0.160385923,0.199505634,0.212759107,0.165296233,NaN,0.649984838,0.223625016,0.194207145,484.5468266,0.000196258,16.95670331,0.353264652
2022,152,820,0.270520752,0.263298227,0.400651093,0.249865799,0.347790996,0.185124786,0.256227115,0.562314263,0.365800932,0.249049341,NaN,1.024966128,0.379600857,0.329664365,822.5125899,0.000333375,28.80362178,0.600075454
2022,152,850,0.319033926,0.326884905,0.404030759,0.271211977,0.378428239,0.242100517,0.316863619,0.513998002,0.444445597,0.314960254,NaN,1.140091876,0.424731788,0.368858322,920.3015123,0.000373264,32.24999041,0.6718748
2022,152,920,0.365512157,0.356597907,0.391446367,0.268893866,0.390924383,0.336589138,0.352154004,0.516637032,0.501912854,0.35795872,NaN,1.109195244,0.44980197,0.390630521,974.6231497,0.000395562,34.17657198,0.712011916
2022,152,950,0.39461672,0.406387911,0.393178105,0.27511083,0.302201407,0.358617738,0.31825682,0.544395039,0.568734005,0.364455647,NaN,1.079051372,0.455000509,0.395145192,985.8872531,0.000400414,34.59574542,0.720744696
2022,152,1020,0.349873072,0.377113974,0.37669355,0.277878396,0.406674403,0.377484727,0.364145778,0.573491195,0.54693798,0.386043609,NaN,1.114222853,0.468232685,0.406636675,1014.558505,0.00041241,35.63225895,0.742338728
2022,152,1050,0.387423525,0.39682671,0.382326588,0.271728709,0.337970737,0.417182305,0.357839651,0.610989404,0.553656817,0.423998,NaN,1.194289375,0.484930166,0.421137602,1050.738318,0.00042741,36.92818742,0.769337238
2022,152,1120,0.429879866,0.465891964,0.434409539,0.327713209,0.473307919,0.494075148,0.420430619,0.670136467,0.603630561,0.462091885,NaN,1.306225499,0.553435698,0.480631232,1199.174924,0.000488299,42.18905184,0.87893858
2022,152,1150,0.451377115,0.458063719,0.416558451,0.293712493,0.395343894,0.534568484,0.376086815,0.734943032,0.573737135,0.452945631,NaN,1.378743894,0.551461878,0.478917068,1194.898086,0.000486854,42.06415962,0.876336659
2022,152,1220,0.443749056,0.440101873,0.373708259,0.309145263,0.50092708,0.555408334,0.363600818,0.714543901,0.51105921,0.41977625,NaN,1.40004086,0.548369173,0.476231208,1188.196865,0.000484438,41.85547027,0.871988964
2022,152,1250,0.464041982,0.461699722,0.373364907,0.269103451,0.475072448,0.577194243,0.372705919,0.67825246,0.535624588,0.423132132,NaN,1.386048214,0.546930915,0.474982153,1185.080472,0.00048335,41.7614297,0.870029785
2022,152,1320,0.510942511,0.495879078,0.364412592,0.264617399,0.59897849,0.613352762,0.382350243,0.688976849,0.539832956,0.428720456,NaN,1.587489484,0.58868662,0.511244895,1275.556013,0.000520468,44.96841747,0.936842031
2022,152,1350,0.524765489,0.499664457,0.252028412,0.301418499,0.478059028,0.592874531,0.381346949,0.543792484,0.588789686,0.392299438,NaN,1.709749134,0.569526192,0.494605021,1234.039527,0.000503864,43.53384455,0.906955095
2022,152,1420,0.499763795,0.50641606,0.283370795,0.2631781,0.485232455,0.609681981,0.336030208,0.614563298,0.516753927,0.412865445,NaN,1.596278072,0.556739467,0.48350039,1206.333473,0.000492577,42.55864018,0.886638337
2022,152,1450,0.447723759,0.497752483,0.291461596,0.254024919,0.457255059,0.536215469,0.26612554,0.545468121,0.493603494,0.396608738,NaN,1.515460861,0.518336367,0.450149218,1123.1223,0.000458671,39.62914155,0.825607116
2022,152,1520,0.477838974,0.58800352,0.304889064,0.260241543,0.48666739,0.579759543,0.201635885,0.603502569,0.591595893,0.41162038,NaN,1.432767195,0.539865632,0.468846308,1169.771539,0.000477944,41.29433513,0.860298648
2022,152,1550,0.422604365,0.440602377,0.267642577,0.252372148,0.399999503,0.564904929,0.23967177,0.500988546,0.575319041,0.414619699,NaN,1.503283544,0.507455318,0.440699571,1099.54543,0.000448973,38.79122925,0.808150609
2022,152,1620,0.326822084,0.335844293,0.229025391,0.253542279,0.288846513,0.421143156,0.223457987,0.368740916,0.407176914,0.330906718,NaN,1.275362235,0.405533499,0.352185567,878.7029897,0.000358621,30.98486277,0.645517974
2022,152,1650,0.264345623,0.257395928,0.198329393,0.219661073,0.206492109,0.339174339,0.192816527,0.29546261,0.315569381,0.274948087,NaN,1.077819088,0.331092196,0.287537018,717.4048592,0.000292739,25.29267605,0.526930751
2022,152,1720,0.200782121,0.192763778,0.164078483,0.192526072,0.189219059,0.257621922,0.152303987,0.227434445,0.212852498,0.204591312,NaN,0.867255027,0.260129882,0.225909796,563.6449411,0.000229894,19.86284831,0.41380934
2022,152,1750,0.118111977,0.109013822,0.08582463,0.140013155,0.130596123,0.162410591,0.082375822,0.151421498,0.119740407,0.124994227,NaN,0.631101205,0.168691223,0.146499893,365.5172329,0.000148895,12.86453711,0.26801119
2022,152,1820,0.081314895,0.072608922,0.049732712,0.134088008,0.127980957,0.108077347,0.071054776,0.113239545,0.070735915,0.10030199,NaN,0.52872052,0.132532326,0.115097699,287.168758,0.000116828,10.0939054,0.210289696
2022,152,1850,0.066030187,0.062518319,0.054542839,0.116423398,0.101487062,0.081719745,0.057823219,0.093250159,0.057659252,0.07938074,NaN,0.438560186,0.10994501,0.095481744,238.2269504,9.69E-05,8.369148884,0.174357268
2022,152,1920,0.053801782,0.049206053,0.036179957,0.105796863,0.073018849,0.063078726,0.041969636,0.085601337,0.042894519,0.065437538,NaN,0.390958312,0.091631234,0.079577145,198.5449769,8.07E-05,6.97335701,0.145278271
2022,152,1950,0.050531386,0.036869704,0.033103623,0.110230768,0.068022789,0.054177517,0.040688628,0.056430045,0.033075809,0.062222012,NaN,0.335588833,0.080085556,0.069550301,173.5280006,7.05E-05,6.09151452,0.126906552
2022,152,2020,0.035446909,0.026287677,0.01998605,0.094975177,0.084012353,0.043632369,0.037796986,0.035855688,0.021360709,0.053737143,NaN,0.277030106,0.066374652,0.057643066,143.8194504,5.84E-05,5.046068627,0.10512643
2022,152,2050,0.031526211,0.020110821,0.008559542,0.10660019,0.036596256,0.039438828,0.025550415,0.034303616,0.015734623,0.0472309,NaN,0.214632484,0.05275308,0.045813413,114.3044648,4.64E-05,4.008135909,0.083502831
2022,152,2120,0.022510734,0.009301994,0.003739491,0.085609342,0.033911588,0.027981569,0.024235557,0.022612699,0.007990648,0.038540832,NaN,0.178060906,0.04131776,0.035882409,89.52660944,3.63E-05,3.138031943,0.065375665
2022,152,2150,0.023267643,0.011578708,0.000893382,0.098259914,0.023963189,0.026848044,0.01665762,0.021176297,0.006620819,0.037367257,NaN,0.161844714,0.038952508,0.033828306,84.40162228,3.42E-05,2.957569373,0.061616029
2022,152,2220,0.028540598,0.01265151,0.001165004,0.144011931,0.000201324,0.029254445,0.006222418,0.019910678,0.00723026,0.033827977,NaN,0.149034398,0.039277322,0.03411039,85.10542368,3.45E-05,2.97951097,0.062073145
2022,152,2250,0.041645547,0.018509185,0.012658883,0.16595261,0.015044315,0.037320053,0.027047073,0.02332927,0.010793784,0.043123374,NaN,0.126180518,0.047418601,0.041180684,102.7458066,4.16E-05,3.5919893,0.07483311
2022,152,2320,0.040552699,0.014906338,0.011650916,0.161119631,0.015525825,0.033316488,0.026898174,0.016443921,0.007684464,0.039457867,NaN,0.107328499,0.043171347,0.037492157,93.54293072,3.78E-05,3.266404291,0.068050089
2022,152,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,153,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,153,50,0.010537645,0.004327214,0.00350302,0.047028193,0.004749749,0.008450214,0.007326678,0.005402524,0.002007498,0.010184648,0,0.023007765,0.010543762,0.00915673,22.84604258,9.23E-06,0.797440047,0.016613334
2022,153,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,153,150,0.013332866,0.005522667,0.005291694,0.056488984,0.003658398,0.010054438,0.00430883,0.00188402,0.002279975,0.009942874,0,0.014996285,0.010646753,0.009246172,23.06919997,9.32E-06,0.805524992,0.016781771
2022,153,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,153,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,153,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,153,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,153,420,0.020533352,0.00828061,0.018748573,0.093762956,0.019835147,0.014768992,0.013894033,0.005030497,0.002820482,0.014213053,NaN,0.021679607,0.021233391,0.018440138,46.00814539,1.85E-05,1.59928489,0.033318435
2022,153,450,0.031662414,0.011383078,0.022135934,0.129395092,0.036136673,0.021544998,0.019361009,0.012618631,0.003590633,0.021781844,NaN,0.046983602,0.032417628,0.028153089,70.24195781,2.83E-05,2.441971454,0.050874405
2022,153,520,0.024377453,0.006333815,0.013602162,0.111259638,0.034080854,0.012599014,0.014471555,0.012329757,0.001241816,0.014667591,NaN,0.016199934,0.023742144,0.020618865,51.44406894,2.07E-05,1.789363485,0.037278406
2022,153,550,0.011363043,0.003522109,0.009741224,0.059634213,0.051963735,0.007369084,0.019188502,0.013771503,0.00061017,0.008848481,NaN,0.054830428,0.021894772,0.019014515,47.44121416,1.91E-05,1.65133028,0.034402714
2022,153,620,0.010449418,0.00345204,0.020042088,0.039705864,0.04322294,0.003446436,0.00475641,0.018011344,0.000574229,0.002798832,NaN,0.035382187,0.016531072,0.014356409,35.81924094,1.44E-05,1.247986669,0.025999722
2022,153,650,0.005491276,0.003042657,0.014301989,0.004300772,0.057002939,0.001178385,0.005845565,0.014096392,0.002616453,0.002197135,NaN,0.07261493,0.016608045,0.014423257,35.98602508,1.45E-05,1.25677239,0.026182758
2022,153,720,0.015599755,0.007431546,0.033620787,0.013231516,0.104874478,0.004597206,0.021923961,0.038323314,0.025021825,0.016329912,NaN,0.162032534,0.04027153,0.03497381,87.25965712,3.53E-05,3.052233255,0.063588193
2022,153,750,0.089827922,0.072174264,0.173141087,0.071893022,0.188781327,0.054391549,0.091133884,0.102317297,0.129398682,0.102432625,NaN,0.459767514,0.139569016,0.121208712,302.4157357,0.000122678,10.59937798,0.220820375
2022,153,820,0.207732859,0.193055968,0.349522808,0.196091537,0.396799054,0.107213984,0.201848751,0.253692682,0.271591291,0.214760302,NaN,0.866741193,0.296277312,0.257302031,641.9685682,0.000260659,22.52094451,0.469186344
2022,153,850,0.27986712,0.275799628,0.38872334,0.25325752,0.359759213,0.186356986,0.261660916,0.392092529,0.367109893,0.281397919,NaN,1.069443103,0.37413347,0.324916212,810.6659483,0.000329293,28.45089293,0.592726936
2022,153,920,0.352826088,0.348283199,0.434418825,0.270396408,0.438450655,0.299236559,0.354471302,0.541195389,0.465745381,0.357955204,NaN,1.115922775,0.452627435,0.393084296,980.7453186,0.000398839,34.45964679,0.717909308
2022,153,950,0.48368089,0.54325436,0.562398967,0.311315684,0.553496796,0.459827916,0.445923445,0.704737699,0.645320521,0.436709046,NaN,1.260780914,0.582495113,0.505867881,1262.140362,0.000513833,44.39514522,0.924898859
2022,153,1020,0.437732798,0.464433965,0.448861622,0.277504231,0.502951579,0.517786808,0.427385666,0.696061806,0.580499544,0.465455265,NaN,1.192034733,0.546428002,0.474545398,1183.990768,0.000482105,41.65390911,0.867789773
2022,153,1050,0.460215787,0.437878149,0.42927607,0.273064172,0.518443382,0.549860389,0.425238588,0.774109654,0.598657235,0.484565481,NaN,1.274561208,0.565988192,0.491532445,1226.373451,0.000499826,43.18497971,0.899687077
2022,153,1120,0.455404483,0.465165177,0.425235514,0.30925488,0.584749576,0.580605971,0.397035426,0.743823368,0.590453678,0.50428083,NaN,1.456115043,0.592011268,0.514132186,1282.759803,0.000523225,45.20664175,0.941805036
2022,153,1150,0.470471812,0.474794512,0.451702922,0.312316644,0.48293346,0.575093526,0.401282562,0.742250603,0.595307223,0.47098261,NaN,1.502731433,0.589078846,0.511585524,1276.405882,0.000521043,45.01811405,0.937877376
2022,153,1220,0.455156752,0.456714143,0.400488855,0.298306893,0.493590461,0.586408213,0.386567526,0.696413976,0.535130574,0.453708396,NaN,1.526007876,0.571681242,0.496476575,1238.709054,0.000505916,43.7111221,0.910648377
2022,153,1250,0.445742983,0.462056452,0.413087386,0.280924298,0.509604755,0.598211135,0.40964933,0.663842509,0.537554298,0.443052766,NaN,1.645984885,0.582700982,0.506046667,1262.586435,0.000515859,44.57023671,0.928546598
2022,153,1320,0.387252584,0.396575886,0.316517077,0.25072559,0.294792067,0.471953038,0.278635267,0.532849951,0.405749776,0.336124862,NaN,1.196829059,0.442545923,0.384329007,958.900873,0.000391591,33.83342114,0.704862941
2022,153,1350,0.34981715,0.372700987,0.322118499,0.284821958,0.27934824,0.401271399,0.276301045,0.45113756,0.371606,0.308783328,NaN,1.254121118,0.424729753,0.368856554,920.2971022,0.000375875,32.47563904,0.676575813
2022,153,1420,0.274639302,0.291488751,0.231299004,0.235113115,0.235741396,0.322831656,0.193488536,0.333000116,0.291118044,0.250490312,NaN,1.019014893,0.334384102,0.290395874,724.5377046,0.000295429,25.52506056,0.531772095
2022,153,1450,0.163348144,0.175344612,0.184017619,0.233208311,0.141866583,0.210066326,0.154245957,0.225202981,0.205038118,0.179408284,NaN,0.770817207,0.240233104,0.208630439,520.5329451,0.00021164,18.28572215,0.380952545
2022,153,1520,0.112266387,0.118304161,0.108311919,0.17075036,0.175947465,0.12816309,0.118679592,0.153096507,0.135268514,0.141917985,NaN,0.640887257,0.18214484,0.158183686,394.6682967,0.000160345,13.85382949,0.288621448
2022,153,1550,0.208532127,0.218793831,0.185753145,0.258682783,0.333590535,0.199632813,0.209560347,0.226219348,0.248188384,0.232693131,NaN,0.975787157,0.299766691,0.260332383,649.5292951,0.0002642,22.82689346,0.47556028
2022,153,1620,0.295823014,0.316989661,0.290125249,0.388902961,0.311288227,0.317101047,0.324514646,0.341901816,0.409145796,0.362595055,NaN,1.519864715,0.443477472,0.38513801,960.9193355,0.000391466,33.82269265,0.70463943
2022,153,1650,0.264547194,0.308026407,0.293508678,0.409365751,0.333766318,0.334851045,0.284339267,0.321145531,0.390909173,0.333226265,NaN,1.314606379,0.417117455,0.362245654,903.8029066,0.000368184,31.81106494,0.66273052
2022,153,1720,0.242680532,0.261808409,0.238675514,0.279554078,0.207708532,0.277987918,0.212311654,0.3108969,0.292716176,0.275669065,NaN,1.039768109,0.330888808,0.287360385,716.9641611,0.000292012,25.22980407,0.525620918
2022,153,1750,0.21067587,0.229913755,0.217138846,0.258959329,0.189603579,0.244955382,0.226002239,0.246063616,0.25892321,0.251517993,NaN,0.980892199,0.301331456,0.261691303,652.9198011,0.000265913,22.97484099,0.478642521
2022,153,1820,0.237211264,0.224161369,0.21879045,0.235853354,0.174496037,0.245328214,0.206035284,0.228332893,0.219976546,0.302089235,NaN,0.866332389,0.287146094,0.249372025,622.1832035,0.000253408,21.89448395,0.456135082
2022,153,1850,0.156250771,0.152185273,0.162795692,0.225234753,0.149441983,0.166600457,0.14682014,0.16047032,0.13582241,0.211389384,NaN,0.663972129,0.211907574,0.184031133,459.1576756,0.000186615,16.12351692,0.335906603
2022,153,1920,0.13556166,0.100276103,0.099201022,0.180281089,0.125785616,0.109935567,0.108208986,0.097315346,0.080271174,0.137622099,NaN,0.540150279,0.15587354,0.135368376,337.7440977,0.000137064,11.84234673,0.246715557
2022,153,1950,0.090354751,0.061092754,0.047890965,0.132565066,0.078574576,0.069777746,0.055303967,0.079439796,0.044128036,0.081055318,NaN,0.377108233,0.101571928,0.088210141,220.0843014,8.93E-05,7.711368705,0.160653515
2022,153,2020,0.057392854,0.036032479,0.024537307,0.100637252,0.061216128,0.048080906,0.04148881,0.046574336,0.025620321,0.057630123,NaN,0.287375907,0.071507857,0.062100998,154.9419905,6.28E-05,5.427661532,0.113076282
2022,153,2050,0.047852008,0.02896047,0.02005248,0.103743179,0.04363735,0.042107159,0.043348902,0.040376665,0.018299247,0.04686027,NaN,0.248722483,0.062178201,0.053998659,134.7266537,5.46E-05,4.714966896,0.098228477
2022,153,2120,0.014920433,0.007406858,0.005860694,0.036123697,0.019949108,0.012418596,0.008794955,0.014124822,0.004488348,0.012785237,0,0.071624739,0.017374791,0.015089137,37.64739658,1.52E-05,1.316500775,0.027427099
2022,153,2150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,153,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,153,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,153,2320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,153,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,154,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,154,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,154,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,154,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,154,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,154,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,154,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,154,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,154,420,0.011517995,0.004283023,0.006234866,0.053353863,0.022940703,0.009708566,0.011537194,0.002385004,0.000964363,0.005261344,NaN,0.021643734,0.013620969,0.01182913,29.51367988,1.19E-05,1.027903439,0.021414655
2022,154,450,0.019732254,0.009984917,0.008642004,0.068909283,0.016660929,0.013090015,0.009321717,0.005891526,0.001734604,0.009247873,NaN,0.01381705,0.016093834,0.01397669,34.87184157,1.41E-05,1.214015094,0.025291981
2022,154,520,0.016484041,0.009500858,0.006693615,0.052187433,0.040621601,0.011651582,0.01416429,0.005405556,0.000880141,0.006844544,NaN,0.044275097,0.018973523,0.016477556,41.11150315,1.66E-05,1.431217527,0.029817032
2022,154,550,0.013421943,0.007888624,0.00251656,0.041636353,0.024621293,0.009573744,0.008047823,0.005055153,0.00059815,0.005160883,NaN,0.03616057,0.014061918,0.012212072,30.46912085,1.23E-05,1.062800747,0.022141682
2022,154,620,0.002829223,0.002134722,0.004884167,0.011467506,0.032250533,0.001589546,0.007016378,0.002373769,0.003591633,0.002795052,NaN,0.026830816,0.008887577,0.007718416,19.25744828,7.79E-06,0.673089016,0.014022688
2022,154,650,0.006473709,0.010849919,0.028810456,0.016348221,0.060625329,0.003005782,0.027618895,0.008223591,0.020663315,0.020139726,NaN,0.104441346,0.027927299,0.024253463,60.51238945,2.45E-05,2.116457886,0.044092873
2022,154,720,0.054710097,0.059353988,0.127418154,0.069328719,0.131536237,0.022316414,0.08954177,0.050347973,0.091814523,0.095875412,NaN,0.288229882,0.098224834,0.085303357,212.831875,8.62E-05,7.448570197,0.155178546
2022,154,750,0.16926168,0.173204523,0.333756968,0.160620444,0.299902172,0.100088702,0.187493046,0.177454261,0.238810262,0.196074976,NaN,0.677487843,0.246741352,0.214282528,534.6349062,0.000216845,18.73537237,0.390320258
2022,154,820,0.220369506,0.245036796,0.373655542,0.227229099,0.411634402,0.139379694,0.21782431,0.275253078,0.287392244,0.239860851,NaN,0.803721319,0.312850622,0.271695123,677.8793312,0.000274986,23.75878411,0.494974669
2022,154,850,0.237470722,0.275785628,0.354035653,0.23624294,0.160543931,0.195827061,0.228160888,0.292818121,0.328444576,0.265677367,NaN,0.722119062,0.299738723,0.260308094,649.4686937,0.000263463,22.76317439,0.4742328
2022,154,920,0.202180468,0.239440008,0.300556694,0.221634715,0.191047498,0.183436176,0.198584549,0.248628327,0.286416103,0.232681363,NaN,0.600996662,0.264145688,0.229397322,572.3463194,0.000232087,20.05234288,0.417757143
2022,154,950,0.170639236,0.206642563,0.223860258,0.196188007,0.176312196,0.169845669,0.15678846,0.211386312,0.250229962,0.205738944,NaN,0.48100538,0.222603362,0.19331989,482.3331256,0.000195534,16.89410071,0.351960431
2022,154,1020,0.156161899,0.188686839,0.207877253,0.185714536,0.181161955,0.153677234,0.148101841,0.198464771,0.230994147,0.193912937,NaN,0.487821932,0.212052304,0.184156823,459.4712742,0.000186215,16.08896652,0.335186803
2022,154,1050,0.182254649,0.207112985,0.253938602,0.189221451,0.245902864,0.166152897,0.174990797,0.219992961,0.276230292,0.226639862,NaN,0.601115158,0.249413865,0.216603471,540.425661,0.000219188,18.93787483,0.394539059
